ENSMUSG00000085473	ENSMUST00000141816	predicted gene, 16686 [Source:MGI Symbol;Acc:MGI:4439610]	88755195	88755590	Gm16686-201		Gm16686
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	decreased hemoglobin content	Kdm4c
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	decreased body weight	Kdm4c
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	decreased body weight	Kdm4c
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	decreased thermal nociceptive threshold	Kdm4c
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	decreased thermal nociceptive threshold	Kdm4c
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	decreased lactate dehydrogenase level	Kdm4c
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	enlarged sebaceous gland	Kdm4c
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	eyelids fail to open	Kdm4c
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	abnormal iris morphology	Kdm4c
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	decreased NK cell number	Kdm4c
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	decreased hemoglobin content	Kdm4c
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	abnormal behavior	Kdm4c
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	decreased mean corpuscular hemoglobin	Kdm4c
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	abnormal respiratory quotient	Kdm4c
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	other aberrant phenotype	Kdm4c
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	abnormal pupil morphology	Kdm4c
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	abnormal placement of pupils	Kdm4c
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	decreased hematocrit	Kdm4c
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	abnormal blastocyst formation	Kdm4c
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	histone H3-K9 demethylation	Kdm4c
ENSMUSG00000028397	ENSMUST00000150439	lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]	74242497	74405860	Kdm4c-002	negative regulation of gene expression epigenetic	Kdm4c
ENSMUSG00000085482	ENSMUST00000126646	RIKEN cDNA A230083N12 gene [Source:MGI Symbol;Acc:MGI:3698879]	74250324	74251714	A230083N12Rik-001		A230083N12Rik
ENSMUSG00000082969	ENSMUST00000121575	predicted gene 12630 [Source:MGI Symbol;Acc:MGI:3650968]	86817794	86818577	Gm12630-001		Gm12630
ENSMUSG00000038024	ENSMUST00000082026	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-001	preweaning lethality complete penetrance	Dennd4c
ENSMUSG00000038024	ENSMUST00000082026	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-001	preweaning lethality complete penetrance	Dennd4c
ENSMUSG00000038024	ENSMUST00000082026	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-001	prenatal lethality prior to heart atrial septation	Dennd4c
ENSMUSG00000038024	ENSMUST00000082026	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-001	decreased effector memory CD8-positive alpha-beta T cell number	Dennd4c
ENSMUSG00000038024	ENSMUST00000082026	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-001	decreased effector memory CD8-positive alpha-beta T cell number	Dennd4c
ENSMUSG00000038024	ENSMUST00000082026	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-001	preweaning lethality complete penetrance	Dennd4c
ENSMUSG00000038024	ENSMUST00000082026	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-001	cellular response to insulin stimulus	Dennd4c
ENSMUSG00000038024	ENSMUST00000082026	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-001	establishment of protein localization to plasma membrane	Dennd4c
ENSMUSG00000038024	ENSMUST00000142837	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-003	preweaning lethality complete penetrance	Dennd4c
ENSMUSG00000038024	ENSMUST00000142837	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-003	preweaning lethality complete penetrance	Dennd4c
ENSMUSG00000038024	ENSMUST00000142837	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-003	prenatal lethality prior to heart atrial septation	Dennd4c
ENSMUSG00000038024	ENSMUST00000142837	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-003	decreased effector memory CD8-positive alpha-beta T cell number	Dennd4c
ENSMUSG00000038024	ENSMUST00000142837	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-003	decreased effector memory CD8-positive alpha-beta T cell number	Dennd4c
ENSMUSG00000038024	ENSMUST00000142837	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-003	preweaning lethality complete penetrance	Dennd4c
ENSMUSG00000038024	ENSMUST00000142837	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-003	cellular response to insulin stimulus	Dennd4c
ENSMUSG00000038024	ENSMUST00000142837	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-003	establishment of protein localization to plasma membrane	Dennd4c
ENSMUSG00000038024	ENSMUST00000128710	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-002	preweaning lethality complete penetrance	Dennd4c
ENSMUSG00000038024	ENSMUST00000128710	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-002	preweaning lethality complete penetrance	Dennd4c
ENSMUSG00000038024	ENSMUST00000128710	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-002	prenatal lethality prior to heart atrial septation	Dennd4c
ENSMUSG00000038024	ENSMUST00000128710	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-002	decreased effector memory CD8-positive alpha-beta T cell number	Dennd4c
ENSMUSG00000038024	ENSMUST00000128710	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-002	decreased effector memory CD8-positive alpha-beta T cell number	Dennd4c
ENSMUSG00000038024	ENSMUST00000128710	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-002	preweaning lethality complete penetrance	Dennd4c
ENSMUSG00000038024	ENSMUST00000128710	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-002	cellular response to insulin stimulus	Dennd4c
ENSMUSG00000038024	ENSMUST00000128710	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-002	establishment of protein localization to plasma membrane	Dennd4c
ENSMUSG00000038024	ENSMUST00000045512	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-201	preweaning lethality complete penetrance	Dennd4c
ENSMUSG00000038024	ENSMUST00000045512	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-201	preweaning lethality complete penetrance	Dennd4c
ENSMUSG00000038024	ENSMUST00000045512	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-201	prenatal lethality prior to heart atrial septation	Dennd4c
ENSMUSG00000038024	ENSMUST00000045512	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-201	decreased effector memory CD8-positive alpha-beta T cell number	Dennd4c
ENSMUSG00000038024	ENSMUST00000045512	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-201	decreased effector memory CD8-positive alpha-beta T cell number	Dennd4c
ENSMUSG00000038024	ENSMUST00000045512	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-201	preweaning lethality complete penetrance	Dennd4c
ENSMUSG00000038024	ENSMUST00000045512	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-201	cellular response to insulin stimulus	Dennd4c
ENSMUSG00000038024	ENSMUST00000045512	DENN/MADD domain containing 4C [Source:MGI Symbol;Acc:MGI:1914769]	86748555	86850603	Dennd4c-201	establishment of protein localization to plasma membrane	Dennd4c
ENSMUSG00000081438	ENSMUST00000122368	predicted gene 11254 [Source:MGI Symbol;Acc:MGI:3649979]	74663683	74664335	Gm11254-001		Gm11254
ENSMUSG00000083659	ENSMUST00000121086	predicted gene 11258 [Source:MGI Symbol;Acc:MGI:3649983]	74688107	74689324	Gm11258-001		Gm11258
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	decreased circulating insulin level	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	abnormal pancreatic beta cell morphology	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	abnormal cell cycle	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	abnormal pancreatic islet morphology	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	abnormal cell morphology	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	increased insulin sensitivity	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	abnormal cell physiology	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	decreased insulin secretion	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	abnormal hepatocyte morphology	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	impaired glucose tolerance	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	G1/S transition of mitotic cell cycle	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	T cell differentiation in thymus	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	T cell proliferation involved in immune response	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	decreased activation-induced cell death of T cells	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	enucleate erythrocyte development	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	cell migration involved in gastrulation	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	mitotic cell cycle checkpoint	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	mitotic nuclear division	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	negative regulation of apoptotic process	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	oogenesis stage	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	abnormal placenta development	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	rRNA processing	Rps6
ENSMUSG00000028495	ENSMUST00000102814	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-001	ribosomal small subunit biogenesis	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	decreased circulating insulin level	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	abnormal pancreatic beta cell morphology	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	abnormal cell cycle	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	abnormal pancreatic islet morphology	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	abnormal cell morphology	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	increased insulin sensitivity	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	abnormal cell physiology	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	decreased insulin secretion	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	abnormal hepatocyte morphology	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	impaired glucose tolerance	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	G1/S transition of mitotic cell cycle	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	T cell differentiation in thymus	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	T cell proliferation involved in immune response	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	decreased activation-induced cell death of T cells	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	enucleate erythrocyte development	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	cell migration involved in gastrulation	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	mitotic cell cycle checkpoint	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	mitotic nuclear division	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	negative regulation of apoptotic process	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	oogenesis stage	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	abnormal placenta development	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	rRNA processing	Rps6
ENSMUSG00000028495	ENSMUST00000136174	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-002	ribosomal small subunit biogenesis	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	decreased circulating insulin level	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	abnormal pancreatic beta cell morphology	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	abnormal cell cycle	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	abnormal pancreatic islet morphology	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	abnormal cell morphology	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	increased insulin sensitivity	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	abnormal cell physiology	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	decreased insulin secretion	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	abnormal hepatocyte morphology	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	impaired glucose tolerance	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	G1/S transition of mitotic cell cycle	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	T cell differentiation in thymus	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	T cell proliferation involved in immune response	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	decreased activation-induced cell death of T cells	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	enucleate erythrocyte development	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	cell migration involved in gastrulation	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	mitotic cell cycle checkpoint	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	mitotic nuclear division	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	negative regulation of apoptotic process	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	oogenesis stage	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	abnormal placenta development	Rps6
ENSMUSG00000028495	ENSMUST00000123229	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	86854660	86857412	Rps6-004	rRNA processing	Rps6
